,names.1,names.2,names.3,names.4,names.5,names.6,names.7,names.8,names.9,names.10,names.11,names.12,names.13,names.14,scores.1,scores.2,scores.3,scores.4,scores.5,scores.6,scores.7,scores.8,scores.9,scores.10,scores.11,scores.12,scores.13,scores.14
58,Srsf3,Nrp1,Olfml3,Dlx6,Bcas3,Akr7a5,Rflnb,Epha4,Cdc42ep3,Kctd1,Dna2,Fabp5,Igfbp2,Mmp15,0.000585139858664043,0.00184817939225032,0.000485629920911604,0.000563739935755126,0.000804986168686532,0.000617334618920559,0.000385156145598842,0.000246622194823071,0.0003399317610192,0.000162211209823187,0.000227369619069115,0.000114454146500019,0.000311939309607117,0.00184402288887769
59,Serbp1,Tmem131,Rbms3,Timp3,Sh3gl3,Robo1,Twist1,Pdia3,Hmcn1,Zfp703,Incenp,Crmp1,Rragd,Slc35f1,0.000584598721093715,0.00179603017169135,0.000481620255423731,0.000549942861620469,0.000790711560259421,0.000611799851150993,0.000379694095929488,0.000245818522567107,0.000337115082826607,0.000161150823662974,0.000226869195527146,0.000113620992867825,0.000299000321094755,0.00180857484698337
60,Atp5k,Maged2,Stx18,Col2a1,Palld,Nbl1,Cdon,Slc39a7,Mir99ahg,Nol4l,Kif15,Apcdd1,Acvr2a,Jup,0.000583794600699508,0.00179515853191291,0.000478956780865425,0.000547831052016723,0.000774740424341357,0.000609154043656262,0.000377667806410322,0.000243392372980576,0.000326891564370724,0.000160696559003962,0.000222364435901682,0.000111764653492969,0.000283203736867244,0.00176542916480765
61,Hnrnpa0,Acvr2a,Serpine2,Ssbp2,Tmem132c,Twist1,A830082K12Rik,Txndc15,Rora,Tanc1,Top2a,Rbm18,Myc,Pon2,0.000583703070098035,0.00176138009453455,0.000476407403277283,0.000542001157015223,0.000769585957178353,0.000598005463773011,0.000372486786928321,0.000240524529669314,0.000325501227110237,0.000158253368209646,0.000222249076942222,0.000111684202520331,0.000281679701963241,0.00172081414325893
62,Srsf10,Iqgap2,Unc5b,Enho,Cped1,Slc16a3,Tle3,Barx1,Nfib,Mdk,Dlx6,Rgl1,Alcam,Pdlim5,0.000582265163682028,0.00173429346693151,0.000463986694154478,0.000534419341503143,0.000725666197616057,0.000595503752297058,0.000364627444620088,0.00024031600184703,0.000320231366164925,0.000158142129219611,0.00022000770731325,0.000111585567798845,0.000279869737672297,0.00163673834624656
63,Psma3,Fgfr2,Pdlim7,Mir99ahg,Igfbp3,Phyh,Cox6b2,Tut4,Il17rd,Bcl7c,Brca1,Runx2,Zfp568,Tubb6,0.000582111517729393,0.00172845117975612,0.000457504017382012,0.000532412638907419,0.000722636436047444,0.00058427261710667,0.00036289715937775,0.000238340101499907,0.000320088640688297,0.000157954945301301,0.000217702653448084,0.000110697520049098,0.000272422203438705,0.00158546741784139
64,Ran,Angptl1,Rspo2,Hist1h2be,Ror1,Mab21l2,Mast4,Cttnbp2nl,Maml3,Rian,Sgo1,Mllt3,Myo6,Ehd4,0.000580917557247717,0.00170263016268359,0.000456366693165957,0.000530493965068709,0.000709571679535292,0.000583380181256086,0.000362300531465555,0.000237952633525995,0.000319353789882603,0.000157360889934652,0.000216779962995785,0.000109767231076548,0.000264955138594127,0.00147596386169081
65,Atxn7l3b,Klhdc10,Crabp1,Chd3,Rora,Tril,Dlx3,P3h3,Tle1,H2afy,Zwilch,Robo1,Trp53i11,Vim,0.000580452342787854,0.00170115388785425,0.000456337257337249,0.000527912564945868,0.000698161850964386,0.000574078945674907,0.000360696290615478,0.000237212450664624,0.000317552732979282,0.000154732694904432,0.000216773539556106,0.000108391797041875,0.000257446395634689,0.00144373900436394
66,Sox4,Lmo4,Id1,Cttnbp2,Col1a1,Smad7,Tead1,Cep250,Shisa2,Hes1,Nsl1,D10Wsu102e,Cadm1,Junb,0.000579968057685829,0.00160266834916145,0.000454966492813911,0.000518624085875726,0.000697953258627841,0.000564416106428803,0.000358166493844055,0.000236924790920377,0.000310938770650679,0.000154573954587684,0.000216506843271792,0.000107964423269172,0.000256091570366546,0.00142392427668942
67,Dhx9,Pdgfc,Frem1,Zfp36l1,Col6a2,Kif26b,Fzd3,Rian,Tgfbi,Sulf2,Crybg3,Bmp4,Pknox2,Rasa3,0.000579268744970459,0.00157031719875112,0.000454800168213349,0.000513703481426618,0.000682997952427065,0.000553532363996813,0.00035542256051287,0.000235294909856069,0.000305745097303816,0.000153781958122924,0.000216233520864364,0.000105637852273494,0.000254435462398393,0.00140294568443647
68,Atp5e,Arhgap28,Bach2,Nusap1,Bdnf,Nkd1,Flrt2,Calu,Ier2,Lpar1,Slf1,Nnat,Zfp704,Ramp2,0.000578655616892288,0.00153763438099379,0.00045377132589491,0.000513450278144569,0.000680015082379877,0.000544835079770887,0.000354494793279444,0.00023487095892419,0.000303045096200453,0.000153659372386068,0.00021562523766318,0.000105338431160018,0.000254423757597252,0.00138449197561838
69,Nasp,Nid1,Nradd,Efna5,Lum,Hk2,Ccnb2,Ccnd1,Fzd2,Jun,Mns1,2810403D21Rik,Hs6st2,Anxa2,0.00057755972673977,0.00150796474048152,0.000443330212249304,0.000513401199573408,0.000667136618351396,0.000543268562203343,0.000353355041069639,0.000234727889404958,0.000295718017540242,0.000152556506282666,0.000215503932452113,0.000104770705460771,0.000250197461636093,0.00122441278501786
70,Srsf11,Trafd1,Ednra,Hist3h2ba,Tcf4,Id3,P4ha1,Canx,Lhx8,Nrp1,Kif11,Limch1,Hook1,Olfr889,0.000575866967008829,0.00149952216667778,0.000442267768730165,0.000507117466989994,0.000661436137681568,0.000542385130431465,0.000348283398637146,0.000234696939339087,0.000289924168648493,0.000150172066077982,0.000214187223263402,0.000101394946112022,0.000248097437889923,0.00120076181949556
71,Ttc3,Runx1t1,Etl4,Btg1,Vps13b,Fdps,Dtnbp1,Limch1,Csrp2,Mecom,Cenph,Id1,Smarcd3,Rhob,0.000574725953053207,0.00149548123107336,0.000441320183543655,0.000490292393708652,0.000659117258450902,0.000540916245152427,0.000345871294821834,0.00023457161974243,0.000286176206851871,0.000148698837544406,0.000213556654237572,0.000101229433652772,0.00024795056012405,0.00119010972575877
72,Fubp1,C430049B03Rik,Fat4,Sema3a,Zfhx4,Snhg18,Kctd12,Rcn3,Gli1,Tceal9,Hjurp,Idi1,Ikzf2,Pdlim1,0.000572612521960416,0.00148336531400187,0.00044084944620243,0.000479431284199479,0.000648267229181746,0.000530165878805387,0.000343817788224094,0.00023349791042345,0.000283986150956964,0.000148530128068273,0.000211341393377975,0.000100158528189058,0.000247447189752071,0.00113218321122758
73,Cfl1,Rbpms,Rcn3,Nmt2,Zfp608,Pgam1,Crabp1,Pitpnc1,Cdh2,Slc38a2,Gas1,Trps1,Lifr,Msn,0.000571202030619558,0.00141474374871764,0.000435610967164944,0.000475932981814247,0.000647560479928033,0.000528010122657479,0.000343161914070915,0.000233372407376314,0.00028110198035274,0.000148384538739828,0.000210696148965994,0.0000995960985657575,0.000245225020523421,0.00103831572063008
74,Gas5,Tro,Rai14,Cecr2,Snhg18,Mylip,Fat4,Son,Pdgfra,Hist1h1b,Mertk,Mycn,Cxxc5,Peg13,0.000570058420318812,0.00140103567025218,0.00043313559522853,0.000462304458394465,0.00062212985769509,0.000523058084293918,0.000338593996617442,0.000232083888296792,0.000279874893404672,0.000148193056956134,0.000208068240766412,0.0000982324278234291,0.00024441755801365,0.0010327218172925
75,Hmga2,Zfp503,P4ha2,Snhg1,Barx1,Hs3st3b1,Tnrc6c,Ccne1,Wwtr1,Prnp,Fancb,Suclg2,Arhgap29,Cmtm8,0.000569801440048299,0.001384894886087,0.000422739156353565,0.00045651314785172,0.000618196326087662,0.000516916279605315,0.000337017414975955,0.000232036274847319,0.000273050853126189,0.000148074561489474,0.000207473791176622,0.0000975599027404971,0.000233003871416122,0.000969705912945078
76,Ccnd2,Capn6,Cacna1d,Cnksr2,Nbl1,Fabp5,Khdrbs2,Kcnq1ot1,Angptl4,Med13l,Car14,Itga4,Hes1,Sparc,0.000568295050252182,0.00138192209503211,0.000419270139951546,0.000456152347732383,0.00061251700665537,0.000516044821313253,0.000335257633540189,0.000231573315017311,0.000271651603582199,0.000147901723239866,0.000206722704233188,0.0000965625593283485,0.000231792411939252,0.000948008435347893
77,Prdx2,Epha4,Map1b,Pbx1,Atp2b1,Limch1,Bcl7c,Arglu1,Itga4,Sema3a,Ube2t,Cask,Tubb3,Cdc42ep1,0.000565584720969785,0.00135343225006916,0.000408554797076938,0.000444893484549508,0.000603147800492826,0.000512366821778246,0.000330731872140634,0.00022967223648946,0.000270195030537373,0.00014769417521241,0.000206121368301975,0.000096288542243435,0.000228056210275877,0.000916236965618087
78,Hnrnpf,Ifitm1,Id3,Lrig3,Plxna2,Axin2,Rbmx,Chd4,Ubl3,Cfl2,Mki67,Insig1,Lama2,Ostf1,0.000565360904295022,0.00131838892303207,0.000406004610630406,0.000444411292677231,0.000594563319035034,0.000511502274974079,0.000329882623526123,0.000228804841605025,0.000264480567223049,0.000145654775775468,0.000205044641091398,0.0000922094677532948,0.000205718319319565,0.00090079206253517
79,Pnn,Pwwp3b,Akr7a5,1110038B12Rik,Col23a1,Rnf182,Eepd1,Tox,Ptms,Hist1h4h,Rad54b,Tmem131l,Pcdh17,Timp3,0.000563679966361471,0.00124447739936073,0.000405266916094869,0.000441240418296203,0.000589589280341367,0.000504659656284986,0.000320966573173243,0.000226457365236643,0.000263800685643849,0.000145214610632694,0.00020273188629815,0.0000911295274401443,0.000202662942489799,0.00089858971836474
80,Cbx5,Mbnl3,Sertad4,Rbmx,Ube2e3,Gm34552,Cdh11,Dbn1,1500009L16Rik,Vrk2,Slfn9,Vcan,Gm266,Lrrc8c,0.000562384455693439,0.00123982110081089,0.000405263821638942,0.000440151852899502,0.000572717462053006,0.000495505147637405,0.000320545203863031,0.000226253575362119,0.000262924101313654,0.000144799780536533,0.0002007156395668,0.0000903607816552036,0.000202059727286325,0.000864498891464746
81,St13,Snai1,Tuba1a,Prxl2a,Stk3,Alx4,Sesn3,Xbp1,Ccnd1,Slit3,Knl1,Hunk,Pdgfc,Anxa5,0.000562118526930841,0.00121905810310958,0.000402315884740762,0.000438461609217468,0.000568539932239984,0.000490121699366048,0.000319643652233297,0.000226163227051166,0.00026044191240883,0.000143376980055337,0.00020032981313607,0.0000895508941004185,0.000189661604773608,0.00081879213259572
82,Tpm3,Lpp,Capn6,Zfhx4,Cttnbp2,Ahcy,Cdc20,Zdbf2,Vcan,Igf2,Sfrp1,Msmo1,Mycl,Tgfbr2,0.000560912609529956,0.00118782107492603,0.000401761982750772,0.000438350927340729,0.000558661039900665,0.000484505101016978,0.000314629810173988,0.000225344230823672,0.000257255228558873,0.000140253844492785,0.000199624604883447,0.0000888248539859684,0.000178877695868315,0.000817222614806482
83,Dync1i2,Mest,Crabp2,Axin2,Tmtc2,Nrp2,Tpi1,Golgb1,Palld,Cgnl1,Nr2f1,Sfxn1,Tceal5,Nes,0.000560728293228403,0.00118489573605991,0.000400567726705573,0.000432986171962243,0.00054633139694837,0.00048414130763388,0.000312090159232899,0.000224260564348609,0.000255391369284905,0.000139878606793529,0.000199135880268759,0.000088222223824778,0.000178728973765151,0.000791838587926292
84,Snrpe,Rbp1,Hes1,Clk1,Id1,Tnfaip6,Cdk6,Gfpt1,Tsc22d1,Bcl11a,Pola1,Hmgcs1,Nedd4l,Col4a2,0.000560715265613096,0.00113629734664892,0.000398786928273687,0.000432507970797858,0.00054527508246635,0.000480470489628479,0.000307052656814383,0.000224194279093595,0.000253840603972702,0.000139243825031397,0.000198814841872621,0.0000878357298142707,0.000173506760893751,0.000777783406909021
85,Atp5b,Mecom,Ccnd1,Smarcd1,Frmd4a,Kansl1l,Hdgfl3,Pdia6,Etv1,Por,Brca2,Cdh11,Daam1,Ppp1r13b,0.000560077323470758,0.00113296904727747,0.000398604757068475,0.000430774333524819,0.000540047807655297,0.000477049429146387,0.000303316980591461,0.000222676146814139,0.000253613389611185,0.000139215323237089,0.000196475961063679,0.0000871736247931349,0.000172220482404247,0.000760915791397326
86,Atp5g3,Slf2,Fbln1,H1f0,Eva1b,Higd1a,Pdk1,Srrm2,Spry2,Igdcc3,Gps2,Slc25a5,Cdk5r1,Tm6sf1,0.000557502459844404,0.00111155693238707,0.00039812611703136,0.000422231115373921,0.000536459603425273,0.00046179787010582,0.000301207904037491,0.000221799998033603,0.000253582384917391,0.000138351254685582,0.000196333685396342,0.0000857882998569142,0.000170049948031591,0.000751134751210955
87,Hnrnpm,Grb10,Twist1,Peli2,Lhx8,Cyp26b1,Fblim1,P4hb,Brwd3,H2afv,Blm,Bok,Myo1e,Dpysl3,0.000557335808331534,0.00110093332648158,0.000394032856648895,0.000421287548060357,0.000528367104396007,0.000458698952136263,0.00030080539834097,0.000219626120375314,0.000250376378752337,0.000138233257115763,0.000195362786552939,0.0000856563646088823,0.000167059946353371,0.000723896935472394
88,Eif3j1,Cmpk1,Lef1,Mdfic,Rgs2,Sobp,Psrc1,Tm9sf3,Hist3h2ba,Akap7,Pcbd2,Id3,Col18a1,Lamc1,0.000557165971902,0.00109203067143435,0.000391657700815103,0.000420413939849324,0.000521809572710567,0.000458187958923626,0.000297459320729537,0.000219507601857923,0.000248956159952763,0.000134668940060787,0.000193400247926562,0.0000850061165900152,0.000166439521999264,0.000718020642876594
89,Cct3,Lbh,Gng5,Nrep,Pcdh10,Mthfd2,Gsc,A630089N07Rik,Foxc2,Dmxl1,Stk26,Rragd,Map2,Myh9,0.000557039235086538,0.00107567879054373,0.000387137613009354,0.00041654367889746,0.000518966228639798,0.000456997390277614,0.000296242255919026,0.000218671067248958,0.000247815390548888,0.000133535182451225,0.000192071888123523,0.0000848524795171202,0.000160248371566462,0.000685088661957312
90,Hnrnpdl,Dnmt3a,Cbfa2t2,Tsix,Arid5b,Pcsk5,Gpc3,Asph,Zfp36l1,Tln1,Rbbp8,Hmgcr,Tspan9,Rhoj,0.000556249950134676,0.000997028389742925,0.000381125362187616,0.000414841628822153,0.000517651982705268,0.000456517829082222,0.000293357064300616,0.000218653502196083,0.00024072275132403,0.000133278107905514,0.000190853960538939,0.0000844406604556867,0.000158537006982007,0.000655962202935085
91,Ndufa2,Adgra2,Rala,Tnrc18,Dnm3,Gja1,Bcl11a,Myh10,Hmgn3,Tspan13,Lsm2,Lix1,Eif2b2,Arhgef5,0.000555687427409195,0.000986513064336963,0.000378980479570149,0.000412029909462412,0.000507979657701388,0.000456263503913852,0.000290758870251983,0.000217920487115063,0.000240066446764023,0.000132888458943245,0.000190534645478051,0.000083963140057603,0.000155544823517081,0.000654318939254298
92,Tardbp,Baz2b,Sept7,Khdrbs2,Zfp36l2,Gli3,Rimklb,Trpm7,Bpgm,Coq7,Prim1,Crabp1,Nes,Spon1,0.00055539754617415,0.000984100222357062,0.000378518222151254,0.000407919432130537,0.00050331034133514,0.000455422743125666,0.000289738881296793,0.000217347017768542,0.000239362607331403,0.00013051256339771,0.000188501663846371,0.0000829998497823531,0.000154358501467885,0.00063976630334449
93,Dnaja1,Plekha5,Lmo4,Amotl2,Tox3,Crmp1,Hsf2,Atrx,Gria3,Clmn,Tenm4,Snx10,Fat3,Anxa6,0.000555140503386907,0.000974139053554231,0.000375006985760151,0.000407915670203407,0.000498753034819799,0.000452201328931575,0.000287110840752081,0.000217012756118311,0.00023869993556603,0.000130328941531605,0.000186468624391779,0.0000829691264196642,0.000153899061569574,0.000634122825576795
94,Atp5j2,Prxl2c,Impa2,Racgap1,Has2,Cdh11,Rasl11b,Prpf4b,Angptl1,Aff2,Col11a1,Jarid2,Dst,Shroom2,0.000554878755992331,0.00097293745497412,0.000372999343532774,0.000406723443998262,0.000493225398789719,0.000450449878713497,0.00028684926731734,0.000216270759720326,0.000235511245782918,0.000130125020234231,0.000185630061847897,0.0000825047090828725,0.000149601047866937,0.000606678995564044
95,Prmt1,Tanc1,Mest,Ccnd2,Dlx5,D10Wsu102e,Tnfaip8,Nisch,Sox4,Flywch2,Melk,Snhg4,Epb41l5,Sipa1,0.00055331315737747,0.000972789357288616,0.000372662326466424,0.000406361773872393,0.000492855485294062,0.000449963312569552,0.000286587250354445,0.000215154898430848,0.000235273065765433,0.000128595583764668,0.000185462815616135,0.0000823153196792806,0.000146608452528444,0.000546285114285179
96,Eif5a,Hmga2,Ccdc90b,Pnrc1,Dusp6,Hist1h2ap,Zfp462,Bex2,Pde5a,Pdgfra,Kif18a,Acot7,Ctnnal1,Adamts1,0.0005524771989665,0.000958390817623831,0.000371443886057224,0.000404715114215953,0.000487805338450762,0.000443112876565721,0.00028602101770836,0.000214480328553275,0.000234343402104863,0.000127492175472973,0.000185018333016628,0.0000815326304989643,0.000144851055770371,0.000534964130925962
97,H2afy,Cd24a,Sh3bp5,Trps1,Rnd3,Dlx5,Pkm,Dsel,Cxcl12,Dlx2,Dut,Micos10,Emb,Adam15,0.000552466069617336,0.000950072519730321,0.000370477300914643,0.000404545781411725,0.000485444511750213,0.000442345963898356,0.000284326387937498,0.000213923126806949,0.000231841596601727,0.00012668881029325,0.000182759283605285,0.000081287404646912,0.000140275234254884,0.000527907727996625
98,Hnrnpab,Tmem256,Card19,Hgf,Add3,Jarid2,Pbx3,Zfp407,Pfn1,Akap9,Ckap2l,Bex4,Ppp1r14b,Gmpr,0.000552360342357079,0.000939982599565397,0.000368370411080404,0.000403851576609338,0.000485383184175089,0.000440449515941267,0.000282023939310616,0.000213846098031197,0.000227224195512403,0.000125601330852363,0.000182677162639099,0.0000806191531495268,0.000128816494117614,0.000515924178984648
99,Marcksl1,Gsc,Ank3,Tsc22d1,Tle4,Irx5,Ccnd1,Six4,Jarid2,Hist1h1e,Atad2,Tmem132c,Bex1,Mtss1,0.000552254388726444,0.000927848126234971,0.000365820088998294,0.00040337124415684,0.000479783195414439,0.000432929448429068,0.000280067992266862,0.000213731852160258,0.000226753096686207,0.000125340679538674,0.000181819160426111,0.0000801610457973577,0.000128625720195416,0.000505631130071958
100,Cox7a2,Tiparp,Mdk,Nub1,Lpar1,Hand2,Col1a2,Eif3j1,Mn1,Calm2,Ndc80,Bcas3,Tshz2,Exoc6,0.00055203856409157,0.000917044097961668,0.000364564427092184,0.000403114948979465,0.000478273146056693,0.000432793655812758,0.000278933544262069,0.000213203942173808,0.000223871729370564,0.000125066339877596,0.00018116514807355,0.0000800799521068845,0.000128108996940081,0.000496424746529573
101,Srrm1,Tle4,Zmiz1,Col11a1,A830082K12Rik,Tmem100,Bnip3,Cpxm1,Sfrp1,Smarca2,Cep295,Tcf4,Slc22a17,Sorbs1,0.000551471440528805,0.000914620196482398,0.000361479195747377,0.000400801855699183,0.000477651264769929,0.000431613639626307,0.000277367108170224,0.000213175081564708,0.000223790351007157,0.000124943869271735,0.000180762946055257,0.0000793160210852827,0.000127102729257164,0.000485316169997298
102,Tcf12,Mad2l2,6330403K07Rik,Brd8,Ddah1,Pde4d,Nhsl2,Satb2,Mab21l1,Mest,Ncapg,Sp3,Rbp1,Pcdh17,0.000549914822397744,0.00091277758668425,0.000361165050543062,0.000399081247095882,0.000476684519061417,0.000426980617307638,0.000276521669928867,0.000212711687826747,0.000215763355642445,0.000124037431076285,0.000178099374625325,0.0000787338259161172,0.000126760254543504,0.000483113623079928
103,Anp32b,Sfr1,Sulf1,Akap13,Nudt4,Hunk,Mab21l2,Tmx4,Spred1,Hat1,Spc24,Greb1,Tmem47,Slc29a1,0.000549194315542949,0.000909297059130567,0.000360207482429105,0.000398128601491896,0.000476216133044399,0.000424468680039587,0.000276088022150149,0.000212638701588557,0.000215594955697688,0.000123794900296155,0.000177948884395457,0.0000783687552612837,0.000118931477304366,0.000482644127385956
104,Csde1,Peg10,Gm49708,Dpysl4,Abat,Sema5a,Gsta4,Mertk,Tcf4,Adamts19,Actn4,Pgam1,Vim,Enc1,0.000548404172907941,0.000906905820571492,0.000359635383205331,0.00039695768245487,0.000476185667234392,0.00042368470006292,0.000273396435515972,0.000212470233933748,0.000214986666029089,0.000123711642984243,0.000177210121840951,0.0000774985305082181,0.000117091301404847,0.00047159568039136
105,Tcf4,Wfdc2,Tbcb,Spc25,Klf12,Cited2,Ifitm2,Pnn,H2afy2,Timp3,Dnmt1,Tubb4b,Efna5,Ripor1,0.000548101784641886,0.000903229153688757,0.000359270591545587,0.000394289891439334,0.000471179091462752,0.000423462828686348,0.000272150477502232,0.000211527292847439,0.000214799646889698,0.000123485214432275,0.000176393197559032,0.0000769807645736252,0.000113342715422854,0.000469813416139964
106,Prrc2c,Bbx,Tenm3,Cenpv,Mir99ahg,Prelid2,Nrep,Macf1,Hmga2,Nfib,Nelfe,Smad7,Pfn2,Pls3,0.000547966090658616,0.000886956860942454,0.000357357985768101,0.000390221118419045,0.000466157749677756,0.000421952377706139,0.000270459053750196,0.000210043415527006,0.000214632886910205,0.000123436471470359,0.000176061502708716,0.0000767226043168934,0.00011315478420928,0.000463964123444347
107,Rbx1,Tut4,Cd24a,Ccnb1,Gas1,Sox6,Basp1,Hnrnpu,Tle5,Syne2,Lsp1,Xaf1,Synrg,Tgfb1i1,0.000547921263315251,0.000883580264121158,0.000356091659052433,0.00038965897107261,0.000465306147799287,0.000419346189760105,0.000268291863929258,0.000209587041165889,0.000211822773510803,0.000123433669459955,0.000175678111677737,0.0000765018145141682,0.000112613108171717,0.000430231397059831
108,Srsf7,Plpp3,Cox8a,Top2a,Colec12,Crlf1,Pik3r3,Fbln1,Inka1,Elob,Orc6,Ccne1,Gyg,Alcam,0.000547210067264371,0.000855597982622915,0.000355002226470186,0.000388307388453856,0.000461716751496592,0.000411815033580758,0.000265419230187104,0.000208491830349528,0.000210902170855193,0.000121886079531176,0.000175668714487176,0.0000764822593113553,0.000108423918957581,0.000424507733359268
109,Eif3c,Bcl2l11,Atpif1,Spc24,Flrt2,Fam162a,Asph,Usp46,Frzb,Rdx,Bex4,Twist1,Peg12,Col18a1,0.000546975579722219,0.000847493822878417,0.000354235159030385,0.000387113246226655,0.000459493100753205,0.000410008448751919,0.000264686784090851,0.00020774855283884,0.000210543865000511,0.000121806486689482,0.000175187137724836,0.0000764734835090976,0.000107230792413908,0.000402322899782642
110,Sem1,Plxna2,Bin1,Brd2,Net1,Pik3r1,Arhgap5,Ssbp2,Bnc2,Dync1i2,Prc1,Mrrf,Rreb1,Col4a1,0.000546361670524421,0.000845409569916048,0.000353900072775046,0.000385117494614215,0.000453172550033557,0.000409531810911963,0.000263641107032596,0.000207291715975108,0.000209848663426873,0.000121673385292739,0.000174026016986022,0.0000762180407376845,0.000106174691116374,0.000394151554173048
111,Atp5h,Nfe2l2,Eid1,Nsd2,Cd47,Eepd1,Ankrd44,Calm1,Aff3,Uqcr11,Cmc2,Tpi1,Acot7,St8sia4,0.000546016246270831,0.000830490323335162,0.000353379328022019,0.000384447305029061,0.000453032531739019,0.000409281452141975,0.00026130402269144,0.000207169751123821,0.000208867458328667,0.000121504307135972,0.000173752543628191,0.0000760555414743555,0.000104918449061156,0.000387535826017886
112,Csnk1a1,Ldb2,Elob,Auts2,Micos10,Rassf3,Sox11,Golga4,Traf4,Tnrc6c,Foxm1,Lss,Rnf165,Pcgf5,0.000545795020151905,0.000825484197105432,0.000352597847413777,0.000383890286418306,0.000450093384519631,0.000405771250498298,0.000259796888077847,0.000206983727747895,0.000208831890847438,0.000120911315782722,0.000172524053320543,0.0000750740951297148,0.000104263991533038,0.000387501754692157
113,Cox8a,Gpc3,Higd1a,Rarg,Trib2,Crnde,Dpysl4,Adgra2,Tnfaip8,Sostdc1,Dhfr,Stx18,Mt1,Ptp4a3,0.000545509011112397,0.000819033139650572,0.00035253934568335,0.000383698040627823,0.000448845831113918,0.000402409964665621,0.000259075295504657,0.000206275321704508,0.000208490792369724,0.000120824644057013,0.00017245188898983,0.0000745538234132168,0.000103204534835248,0.000381027143408417
114,Rrbp1,Zcchc3,Map2k2,Srsf5,Hmgn5,Lpin2,Sh3bp5,Prrc2c,Cyth3,Rbpj,Zfhx3,Ankrd12,Ptprf,Xylt1,0.000545116890807997,0.000818197503299055,0.000352367531237729,0.000383614362324258,0.000445319841021541,0.000401992972044781,0.000257495179840865,0.000205887634682302,0.000205040318418282,0.000120091379322828,0.000172391745665731,0.0000740783548195406,0.000101941547736705,0.000373414252610872
115,Trim28,Gli1,Dync1i2,Hnrnpdl,Cited2,Tpi1,Tns3,Mbnl3,Slc25a4,Cited1,Brip1,Epop,Kif21a,Csrp1,0.00054344541266763,0.000815802478113059,0.000350675173415089,0.0003825123182446,0.000438518912025019,0.000400592226314729,0.000256761843636301,0.000205870797311318,0.000204886442085815,0.000119877846361664,0.000172302570884533,0.0000732928351303884,0.000101045700096477,0.000361667078089125
116,Sumo2,Commd3,Dynll1,Hist1h2bn,Fbxl7,Frem1,Dicer1,Il17rd,Peg10,Specc1,Bex1,Gpc6,Nrip1,Calcrl,0.000543355033136968,0.000814328318721014,0.000350117892069614,0.000380437842313357,0.000435583934708862,0.000397819280190269,0.000254872590611591,0.000205726982694659,0.00020485564612606,0.000119862536446949,0.000170009791387085,0.0000729713464085631,0.0000993859765069689,0.000361666010753517
117,Pcbp1,Psme2,Dlk1,Kmt5a,Rsrc1,Trim2,Scd2,Rpn1,Bgn,Top1,Rrm1,Nhp2,Dtna,Myo1c,0.000543299204360638,0.000802187105239491,0.000349867542171806,0.000379960571105282,0.00043350599780588,0.000397225473261781,0.000254754848768597,0.000205224079562303,0.000202305340521989,0.000119493663670744,0.000169972503103025,0.000072855707649238,0.0000992240641468851,0.000357237939236697
118,Atp5j,Ldhb,1810058I24Rik,Cux1,Gm4258,Nnat,Ptbp2,Sub1,Ddx1,Hnrnpm,E2f8,Col4a1,Mef2a,Ccdc82,0.000543035210224087,0.00079715248123937,0.000348907030880081,0.000379591009987449,0.000429252015271301,0.000397198628837687,0.000254552536645102,0.000205132426358104,0.000200235749773853,0.000119492121019574,0.000169804537752014,0.0000726975324966182,0.0000955947722811848,0.000349844692854581
